work_year,salary_in_usd,remote_ratio,Cost of Living Index,Rent Index,Local Purchasing Power Index,Cost of Living Plus Rent Index,GDP,log_salary,experience_numeric,salary_k,adjusted_salary,rent_burden_ratio,gdp_to_power_ratio,role_numeric,remote_Onsite,remote_Remote,company_size_num,country_France,country_Germany,country_Greece,country_India,country_Japan,country_Netherlands,country_Other,country_Spain,country_United Kingdom,country_United States,exp_x_role,exp_x_remote,size_x_gdp
2021,65013,50,62.2,24.4,120.2,44.0,52265.6541620571,11.082357910301223,1,65.0,1045.23,0.555,434.822,2,False,False,2,False,True,False,False,False,False,False,False,False,False,2,0.5,104531.3083241142
2021,72500,100,70.4,41.7,142.3,56.6,71307.4017277218,11.19135563385109,1,72.5,1029.83,0.737,501.106,2,False,True,3,False,False,False,False,False,False,False,False,False,True,2,1.0,213922.20518316538
2021,18907,0,30.2,7.9,37.2,19.5,7972.5366498646,9.847340391913127,3,18.9,626.06,0.405,214.316,2,True,False,2,False,False,False,False,False,False,True,False,False,False,6,0.0,15945.0732997292
2021,76833,0,62.2,24.4,120.2,44.0,52265.6541620571,11.249402529502674,1,76.8,1235.26,0.555,434.822,0,True,False,3,False,True,False,False,False,False,False,False,False,False,0,0.0,156796.9624861713
2021,85000,100,62.2,24.4,120.2,44.0,52265.6541620571,11.350418300109132,1,85.0,1366.56,0.555,434.822,4,False,True,1,False,True,False,False,False,False,False,False,False,False,4,1.0,52265.6541620571
2021,77684,50,63.7,21.0,102.4,43.2,43725.0999521245,11.260417467526102,3,77.7,1219.53,0.486,427.003,4,False,False,2,True,False,False,False,False,False,False,False,False,False,12,1.5,87450.199904249
2021,100000,100,70.4,41.7,142.3,56.6,71307.4017277218,11.51293546492023,1,100.0,1420.45,0.737,501.106,4,False,True,2,False,False,False,False,False,False,False,False,False,True,4,1.0,142614.8034554436
2021,58000,50,70.4,41.7,142.3,56.6,71307.4017277218,10.968215530759236,1,58.0,823.86,0.737,501.106,4,False,False,3,False,False,False,False,False,False,False,False,False,True,4,0.5,213922.20518316538
2021,55000,100,47.3,22.9,92.1,35.6,30799.4775937775,10.915106645867503,3,55.0,1162.79,0.643,334.413,4,False,True,3,False,False,False,False,False,False,False,True,False,False,12,3.0,92398.4327813325
2021,20171,50,63.606218487394955,34.282184873949575,124.5889075630252,49.50722689075631,59686.29624943695,9.912050783196616,3,20.2,317.12,0.692,479.066,4,False,False,3,False,False,False,False,False,False,True,False,False,False,12,1.5,179058.88874831086
2021,59102,100,62.4,40.5,182.5,51.9,134965.815442152,10.987036963527192,1,59.1,947.15,0.78,739.539,3,False,True,3,False,False,False,False,False,False,True,False,False,False,3,1.0,404897.44632645603
2021,112000,100,70.4,41.7,142.3,56.6,71307.4017277218,11.626263078808801,2,112.0,1590.91,0.737,501.106,2,False,True,3,False,False,False,False,False,False,False,False,False,True,4,2.0,213922.20518316538
2021,100000,0,31.7,12.3,73.3,22.4,12887.4357242941,11.51293546492023,1,100.0,3154.57,0.549,175.818,0,True,False,3,False,False,False,False,False,False,True,False,False,False,0,0.0,38662.3071728823
2021,69741,100,63.1,33.5,124.9,48.9,60141.9880911492,11.152557997765097,2,69.7,1105.25,0.685,481.521,2,False,True,3,False,False,False,False,False,True,False,False,False,False,4,2.0,180425.9642734476
2021,105000,100,70.4,41.7,142.3,56.6,71307.4017277218,11.561725152903833,3,105.0,1491.48,0.737,501.106,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,142614.8034554436
2021,69999,50,63.606218487394955,34.282184873949575,124.5889075630252,49.50722689075631,27696.4619527544,11.156250521031495,2,70.0,1100.51,0.692,222.303,0,False,False,3,False,False,False,False,False,False,True,False,False,False,0,1.0,83089.3858582632
2021,94665,50,21.2,5.6,82.6,13.7,2239.61384367482,11.458110186196915,3,94.7,4465.33,0.409,27.114,1,False,False,3,False,False,False,True,False,False,False,False,False,False,3,1.5,6718.84153102446
2021,102839,100,49.9,18.7,80.9,34.9,29187.369382785,11.540929661379826,3,102.8,2060.9,0.536,360.783,0,False,True,3,False,False,False,False,False,False,True,False,False,False,0,3.0,87562.10814835501
2021,109000,50,70.4,41.7,142.3,56.6,71307.4017277218,11.599112335481124,2,109.0,1548.3,0.737,501.106,4,False,False,3,False,False,False,False,False,False,False,False,False,True,8,1.0,213922.20518316538
2021,51064,50,56.2,19.2,78.3,38.5,36852.5425414951,10.8408546100122,2,51.1,908.61,0.499,470.658,4,False,False,3,False,False,False,False,False,False,True,False,False,False,8,1.0,110557.6276244853
2022,135000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.813037464800539,3,135.0,1917.61,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,155000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.951186847493476,3,155.0,2201.7,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,120600,100,70.4,41.7,142.3,56.6,77860.9112908848,11.700242855114809,3,120.6,1713.07,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,130000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.775297421715827,2,130.0,1846.59,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,8,0.0,155721.8225817696
2022,90000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.407576060361786,2,90.0,1278.41,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,8,0.0,155721.8225817696
2022,170000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.04355959836804,2,170.0,2414.77,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,4,2.0,155721.8225817696
2022,150000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.918397239722838,2,150.0,2130.68,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,4,2.0,155721.8225817696
2022,102100,100,70.4,41.7,142.3,56.6,77860.9112908848,11.533717798424087,3,102.1,1450.28,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,84900,100,70.4,41.7,142.3,56.6,77860.9112908848,11.349241150793087,3,84.9,1205.97,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,136620,100,70.4,41.7,142.3,56.6,77860.9112908848,11.82496594783159,3,136.6,1940.62,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,99360,100,70.4,41.7,142.3,56.6,77860.9112908848,11.506514961528898,3,99.4,1411.36,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,117789,0,62.0,31.1,115.2,47.1,46062.9914079698,11.67665865695283,3,117.8,1899.82,0.66,399.852,4,True,False,2,False,False,False,False,False,False,False,False,True,False,12,0.0,92125.9828159396
2022,104702,0,62.0,31.1,115.2,47.1,46062.9914079698,11.55888304974326,3,104.7,1688.74,0.66,399.852,4,True,False,2,False,False,False,False,False,False,False,False,True,False,12,0.0,92125.9828159396
2022,146000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.891368749982085,3,146.0,2073.86,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,123000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.719947764402807,3,123.0,1747.16,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,52351,100,62.0,31.1,115.2,47.1,46062.9914079698,10.865745419962419,1,52.4,844.37,0.66,399.852,2,False,True,2,False,False,False,False,False,False,False,False,True,False,2,1.0,92125.9828159396
2022,99000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.502885230075814,3,99.0,1406.25,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,9,0.0,155721.8225817696
2022,116000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.661354090741,3,116.0,1647.73,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,9,0.0,155721.8225817696
2022,106260,0,70.4,41.7,142.3,56.6,77860.9112908848,11.573653610839628,2,106.3,1509.37,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,6,0.0,155721.8225817696
2022,126500,0,70.4,41.7,142.3,56.6,77860.9112908848,11.748005492256807,2,126.5,1796.87,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,6,0.0,155721.8225817696
2022,242000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.396697137361691,4,242.0,3437.5,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,8,4.0,155721.8225817696
2022,200000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.206077645517674,4,200.0,2840.91,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,8,4.0,155721.8225817696
2022,65438,0,62.0,31.1,115.2,47.1,46062.9914079698,11.088873689986276,2,65.4,1055.45,0.66,399.852,4,True,False,2,False,False,False,False,False,False,False,False,True,False,8,0.0,92125.9828159396
2022,39263,0,62.0,31.1,115.2,47.1,46062.9914079698,10.578063347510637,2,39.3,633.27,0.66,399.852,4,True,False,2,False,False,False,False,False,False,False,False,True,False,8,0.0,92125.9828159396
2022,78526,0,62.0,31.1,115.2,47.1,46062.9914079698,11.271197793678173,2,78.5,1266.55,0.66,399.852,2,True,False,2,False,False,False,False,False,False,False,False,True,False,4,0.0,92125.9828159396
2022,52351,0,62.0,31.1,115.2,47.1,46062.9914079698,10.865745419962419,2,52.4,844.37,0.66,399.852,2,True,False,2,False,False,False,False,False,False,False,False,True,False,4,0.0,92125.9828159396
2022,165220,100,70.4,41.7,142.3,56.6,77860.9112908848,12.015039250634192,3,165.2,2346.88,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,45807,100,62.0,31.1,115.2,47.1,46062.9914079698,10.732214027337896,1,45.8,738.82,0.66,399.852,2,False,True,2,False,False,False,False,False,False,False,False,True,False,2,1.0,92125.9828159396
2022,120160,100,70.4,41.7,142.3,56.6,77860.9112908848,11.696587789200349,3,120.2,1706.82,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,90320,100,70.4,41.7,142.3,56.6,77860.9112908848,11.41112527050716,3,90.3,1282.95,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,181940,0,70.4,41.7,142.3,56.6,77860.9112908848,12.111437737678415,3,181.9,2584.38,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,6,0.0,155721.8225817696
2022,132320,0,70.4,41.7,142.3,56.6,77860.9112908848,11.792986067665478,3,132.3,1879.55,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,6,0.0,155721.8225817696
2022,220110,0,70.4,41.7,142.3,56.6,77860.9112908848,12.301887243548784,3,220.1,3126.56,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,6,0.0,155721.8225817696
2022,160080,0,70.4,41.7,142.3,56.6,77860.9112908848,11.983435216114666,3,160.1,2273.86,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,6,0.0,155721.8225817696
2022,180000,0,70.4,41.7,142.3,56.6,77860.9112908848,12.100717685412471,3,180.0,2556.82,0.737,547.16,4,True,False,3,False,False,False,False,False,False,False,False,False,True,12,0.0,233582.7338726544
2022,120000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.695255355062795,3,120.0,1704.55,0.737,547.16,4,True,False,3,False,False,False,False,False,False,False,False,False,True,12,0.0,233582.7338726544
2022,124190,100,70.4,41.7,142.3,56.6,77860.9112908848,11.729575982087773,3,124.2,1764.06,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,130000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.775297421715827,4,130.0,1846.59,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,12,4.0,155721.8225817696
2022,110000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.608244735642321,4,110.0,1562.5,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,12,4.0,155721.8225817696
2022,170000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.04355959836804,3,170.0,2414.77,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,115500,100,70.4,41.7,142.3,56.6,77860.9112908848,11.657034466915164,2,115.5,1640.62,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,6,2.0,155721.8225817696
2022,112900,100,70.4,41.7,142.3,56.6,77860.9112908848,11.634266607494453,3,112.9,1603.69,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,90320,100,70.4,41.7,142.3,56.6,77860.9112908848,11.41112527050716,3,90.3,1282.95,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,112900,100,70.4,41.7,142.3,56.6,77860.9112908848,11.634266607494453,3,112.9,1603.69,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,90320,100,70.4,41.7,142.3,56.6,77860.9112908848,11.41112527050716,3,90.3,1282.95,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,165400,100,70.4,41.7,142.3,56.6,77860.9112908848,12.016128107502665,3,165.4,2349.43,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,132320,100,70.4,41.7,142.3,56.6,77860.9112908848,11.792986067665478,3,132.3,1879.55,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,167000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.025755079404917,2,167.0,2372.16,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,6,2.0,155721.8225817696
2022,243900,100,70.4,41.7,142.3,56.6,77860.9112908848,12.404517684236607,3,243.9,3464.49,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,136600,100,70.4,41.7,142.3,56.6,77860.9112908848,11.824819546736247,3,136.6,1940.34,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,109280,100,70.4,41.7,142.3,56.6,77860.9112908848,11.60167782556802,3,109.3,1552.27,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,128875,100,70.4,41.7,142.3,56.6,77860.9112908848,11.766605980745995,3,128.9,1830.61,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,93700,100,70.4,41.7,142.3,56.6,77860.9112908848,11.447864140528155,3,93.7,1330.97,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,224000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.319405795112926,4,224.0,3181.82,0.737,547.16,0,False,True,2,False,False,False,False,False,False,False,False,False,True,0,4.0,155721.8225817696
2022,167875,100,70.4,41.7,142.3,56.6,77860.9112908848,12.030980890620903,4,167.9,2384.59,0.737,547.16,0,False,True,2,False,False,False,False,False,False,False,False,False,True,0,4.0,155721.8225817696
2022,175000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.07254696717504,4,175.0,2485.8,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,12,4.0,155721.8225817696
2022,156600,100,70.4,41.7,142.3,56.6,77860.9112908848,11.961456448214491,3,156.6,2224.43,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,108800,0,70.4,41.7,142.3,56.6,77860.9112908848,11.597275804538212,3,108.8,1545.45,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,6,0.0,155721.8225817696
2022,95550,0,70.4,41.7,142.3,56.6,77860.9112908848,11.467415415338404,3,95.6,1357.24,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,12,0.0,155721.8225817696
2022,113000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.635151947212842,3,113.0,1605.11,0.737,547.16,2,True,False,3,False,False,False,False,False,False,False,False,False,True,6,0.0,233582.7338726544
2022,135000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.813037464800539,3,135.0,1917.61,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,161342,100,70.4,41.7,142.3,56.6,77860.9112908848,11.991287812591057,3,161.3,2291.79,0.737,547.16,1,False,True,2,False,False,False,False,False,False,False,False,False,True,3,3.0,155721.8225817696
2022,137141,100,70.4,41.7,142.3,56.6,77860.9112908848,11.828772164369175,3,137.1,1948.03,0.737,547.16,1,False,True,2,False,False,False,False,False,False,False,False,False,True,3,3.0,155721.8225817696
2022,167000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.025755079404917,3,167.0,2372.16,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,123000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.719947764402807,3,123.0,1747.16,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,78526,0,62.0,31.1,115.2,47.1,46062.9914079698,11.271197793678173,3,78.5,1266.55,0.66,399.852,2,True,False,2,False,False,False,False,False,False,False,False,True,False,6,0.0,92125.9828159396
2022,65438,0,62.0,31.1,115.2,47.1,46062.9914079698,11.088873689986276,3,65.4,1055.45,0.66,399.852,2,True,False,2,False,False,False,False,False,False,False,False,True,False,6,0.0,92125.9828159396
2022,150000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.918397239722838,3,150.0,2130.68,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,12,0.0,155721.8225817696
2022,211500,100,70.4,41.7,142.3,56.6,77860.9112908848,12.261985005589679,3,211.5,3004.26,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,192400,100,64.8,33.2,103.7,49.6,56256.8007264015,12.167337014705433,3,192.4,2969.14,0.669,542.496,0,False,True,2,False,False,False,False,False,False,False,False,False,False,0,3.0,112513.601452803
2022,90700,100,64.8,33.2,103.7,49.6,56256.8007264015,11.415323661400773,3,90.7,1399.69,0.669,542.496,0,False,True,2,False,False,False,False,False,False,False,False,False,False,0,3.0,112513.601452803
2022,130000,100,64.8,33.2,103.7,49.6,56256.8007264015,11.775297421715827,3,130.0,2006.17,0.669,542.496,3,False,True,2,False,False,False,False,False,False,False,False,False,False,9,3.0,112513.601452803
2022,61300,100,64.8,33.2,103.7,49.6,56256.8007264015,11.023551435004947,3,61.3,945.99,0.669,542.496,3,False,True,2,False,False,False,False,False,False,False,False,False,False,9,3.0,112513.601452803
2022,130000,100,64.8,33.2,103.7,49.6,56256.8007264015,11.775297421715827,3,130.0,2006.17,0.669,542.496,3,False,True,2,False,False,False,False,False,False,False,False,False,False,9,3.0,112513.601452803
2022,61300,100,64.8,33.2,103.7,49.6,56256.8007264015,11.023551435004947,3,61.3,945.99,0.669,542.496,3,False,True,2,False,False,False,False,False,False,False,False,False,False,9,3.0,112513.601452803
2022,160000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.982935344196433,3,160.0,2272.73,0.737,547.16,2,True,False,3,False,False,False,False,False,False,False,False,False,True,6,0.0,233582.7338726544
2022,138600,100,70.4,41.7,142.3,56.6,77860.9112908848,11.839354580719126,3,138.6,1968.75,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,136000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.820417517632333,3,136.0,1931.82,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,6,0.0,155721.8225817696
2022,58000,0,70.4,41.7,142.3,56.6,77860.9112908848,10.968215530759236,2,58.0,823.86,0.737,547.16,3,True,False,1,False,False,False,False,False,False,False,False,False,True,6,0.0,77860.9112908848
2022,135000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.813037464800539,4,135.0,1917.61,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,12,4.0,155721.8225817696
2022,170000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.04355959836804,3,170.0,2414.77,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,123000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.719947764402807,3,123.0,1747.16,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,189650,0,70.4,41.7,142.3,56.6,77860.9112908848,12.152940819974221,3,189.6,2693.89,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,12,0.0,155721.8225817696
2022,164996,0,70.4,41.7,142.3,56.6,77860.9112908848,12.013682570899245,3,165.0,2343.69,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,12,0.0,155721.8225817696
2022,54957,0,52.0,12.9,53.0,33.2,20971.8349258283,10.914324536132202,2,55.0,1056.87,0.389,395.695,2,True,False,2,False,False,True,False,False,False,False,False,False,False,4,0.0,41943.6698516566
2022,54957,0,52.0,12.9,53.0,33.2,20971.8349258283,10.914324536132202,2,55.0,1056.87,0.389,395.695,2,True,False,2,False,False,True,False,False,False,False,False,False,False,4,0.0,41943.6698516566
2022,118187,100,64.8,33.2,103.7,49.6,56256.8007264015,11.680031855957703,4,118.2,1823.87,0.669,542.496,2,False,True,1,False,False,False,False,False,False,False,False,False,False,8,4.0,56256.8007264015
2022,132000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.790564777297387,3,132.0,1875.0,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,9,0.0,155721.8225817696
2022,165400,100,70.4,41.7,142.3,56.6,77860.9112908848,12.016128107502665,3,165.4,2349.43,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,208775,100,70.4,41.7,142.3,56.6,77860.9112908848,12.249017185855486,3,208.8,2965.55,0.737,547.16,0,False,True,2,False,False,False,False,False,False,False,False,False,True,0,3.0,155721.8225817696
2022,147800,100,70.4,41.7,142.3,56.6,77860.9112908848,11.903622053373214,3,147.8,2099.43,0.737,547.16,0,False,True,2,False,False,False,False,False,False,False,False,False,True,0,3.0,155721.8225817696
2022,136994,100,70.4,41.7,142.3,56.6,77860.9112908848,11.827699707793888,3,137.0,1945.94,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,101570,100,70.4,41.7,142.3,56.6,77860.9112908848,11.52851334031188,3,101.6,1442.76,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,128875,100,70.4,41.7,142.3,56.6,77860.9112908848,11.766605980745995,3,128.9,1830.61,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,93700,100,70.4,41.7,142.3,56.6,77860.9112908848,11.447864140528155,3,93.7,1330.97,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,79039,50,21.2,5.6,82.6,13.7,2347.44829434623,11.277709332421749,4,79.0,3728.25,0.409,28.419,4,False,False,3,False,False,False,True,False,False,False,False,False,False,16,2.0,7042.34488303869
2022,132320,100,70.4,41.7,142.3,56.6,77860.9112908848,11.792986067665478,3,132.3,1879.55,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,37300,100,62.0,31.1,115.2,47.1,46062.9914079698,10.526775414924009,1,37.3,601.61,0.66,399.852,4,False,True,3,False,False,False,False,False,False,False,False,True,False,4,1.0,138188.9742239094
2022,164000,0,70.4,41.7,142.3,56.6,77860.9112908848,12.00762780434872,3,164.0,2329.55,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,9,0.0,155721.8225817696
2022,155000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.951186847493476,3,155.0,2201.7,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,124333,0,62.0,31.1,115.2,47.1,46062.9914079698,11.730726771873762,2,124.3,2005.37,0.66,399.852,4,True,False,2,False,False,False,False,False,False,False,False,True,False,8,0.0,92125.9828159396
2022,98158,0,62.0,31.1,115.2,47.1,46062.9914079698,11.494343891883839,2,98.2,1583.19,0.66,399.852,4,True,False,2,False,False,False,False,False,False,False,False,True,False,8,0.0,92125.9828159396
2022,120000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.695255355062795,2,120.0,1704.55,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,8,0.0,155721.8225817696
2022,112900,100,70.4,41.7,142.3,56.6,77860.9112908848,11.634266607494453,3,112.9,1603.69,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,90320,100,70.4,41.7,142.3,56.6,77860.9112908848,11.41112527050716,3,90.3,1282.95,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,145000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.884495917930655,3,145.0,2059.66,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,105400,100,70.4,41.7,142.3,56.6,77860.9112908848,11.565527402710426,3,105.4,1497.16,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,87932,100,62.2,24.4,120.2,44.0,49686.1154582583,11.384330439839488,2,87.9,1413.7,0.555,413.362,4,False,True,2,False,True,False,False,False,False,False,False,False,False,8,2.0,99372.2309165166
2022,117789,0,62.0,31.1,115.2,47.1,46062.9914079698,11.67665865695283,2,117.8,1899.82,0.66,399.852,2,True,False,2,False,False,False,False,False,False,False,False,True,False,4,0.0,92125.9828159396
2022,215300,100,70.4,41.7,142.3,56.6,77860.9112908848,12.279792328023508,3,215.3,3058.24,0.737,547.16,4,False,True,3,False,False,False,False,False,False,False,False,False,True,12,3.0,233582.7338726544
2022,158200,100,70.4,41.7,142.3,56.6,77860.9112908848,11.971621655408228,3,158.2,2247.16,0.737,547.16,4,False,True,3,False,False,False,False,False,False,False,False,False,True,12,3.0,233582.7338726544
2022,209100,100,70.4,41.7,142.3,56.6,77860.9112908848,12.250572667806054,3,209.1,2970.17,0.737,547.16,2,False,True,3,False,False,False,False,False,False,False,False,False,True,6,3.0,233582.7338726544
2022,154600,100,70.4,41.7,142.3,56.6,77860.9112908848,11.948602883419843,3,154.6,2196.02,0.737,547.16,2,False,True,3,False,False,False,False,False,False,False,False,False,True,6,3.0,233582.7338726544
2022,115934,0,70.4,41.7,142.3,56.6,77860.9112908848,11.66078496820908,3,115.9,1646.79,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,9,0.0,155721.8225817696
2022,81666,0,70.4,41.7,142.3,56.6,77860.9112908848,11.310405282483078,3,81.7,1160.03,0.737,547.16,3,True,False,2,False,False,False,False,False,False,False,False,False,True,9,0.0,155721.8225817696
2022,175000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.07254696717504,3,175.0,2485.8,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
